tahun,provinsi,wilayah,tipe,ahh_laki_laki,ahh_perempuan,ahh_gabungan
2024,JAWA BARAT,Bandung,Kabupaten/Kota,72.73,76.44,74.59
2024,JAWA BARAT,Garut,Kabupaten/Kota,70.32,74.33,72.32
2024,JAWA BARAT,Tasikmalaya,Kabupaten/Kota,68.47,72.41,70.44
2024,JAWA BARAT,Ciamis,Kabupaten/Kota,70.9,74.94,72.92
2024,JAWA BARAT,Kuningan,Kabupaten/Kota,72.72,76.42,74.57
2024,JAWA BARAT,Cirebon,Kabupaten/Kota,71.03,75.15,73.09
2024,JAWA BARAT,Majalengka,Kabupaten/Kota,69.37,73.34,71.36
2024,JAWA BARAT,Sumedang,Kabupaten/Kota,71.29,75.7,73.5
2024,JAWA BARAT,Indramayu,Kabupaten/Kota,70.8,74.83,72.81
2024,JAWA BARAT,Subang,Kabupaten/Kota,71.34,75.8,73.57
2024,JAWA BARAT,Purwakarta,Kabupaten/Kota,70.04,74.04,72.04
2024,JAWA BARAT,Karawang,Kabupaten/Kota,71.1,75.29,73.19
2024,JAWA BARAT,Bekasi,Kabupaten/Kota,72.75,76.55,74.65
2024,JAWA BARAT,Bandung Barat,Kabupaten/Kota,71.23,75.56,73.4
2024,JAWA BARAT,Pangandaran,Kabupaten/Kota,70.45,74.46,72.45
2024,JAWA BARAT,Kota Bogor,Kabupaten/Kota,72.89,76.69,74.79
2024,JAWA BARAT,Kota Sukabumi,Kabupaten/Kota,71.23,75.57,73.4
2024,JAWA BARAT,Kota Bandung,Kabupaten/Kota,73.5,77.24,75.37
2024,JAWA BARAT,Kota Cirebon,Kabupaten/Kota,71.22,75.55,73.38
2024,JAWA BARAT,Kota Bekasi,Kabupaten/Kota,74.29,77.75,76.02
2024,JAWA BARAT,Kota Depok,Kabupaten/Kota,73.68,77.41,75.55
2024,JAWA BARAT,Kota Cimahi,Kabupaten/Kota,73.23,77.01,75.12
2024,JAWA BARAT,Kota Tasikmalaya,Kabupaten/Kota,71.11,75.32,73.22
2024,JAWA BARAT,Kota Banjar,Kabupaten/Kota,70.08,74.08,72.08
2024,JAWA TENGAH,JAWA TENGAH,Provinsi,73.21,76.99,75.1
2024,JAWA TENGAH,Cilacap,Kabupaten/Kota,72.79,76.58,74.69
2024,JAWA TENGAH,Banyumas,Kabupaten/Kota,72.56,76.32,74.44
2024,JAWA TENGAH,Purbalingga,Kabupaten/Kota,71.78,75.86,73.82
2024,JAWA TENGAH,Banjarnegara,Kabupaten/Kota,72.98,76.77,74.88
2024,JAWA TENGAH,Kebumen,Kabupaten/Kota,72.45,76.18,74.31
2024,JAWA TENGAH,Purworejo,Kabupaten/Kota,74.03,77.49,75.76
2024,JAWA TENGAH,Wonosobo,Kabupaten/Kota,70.44,74.45,72.44
2024,JAWA TENGAH,Magelang,Kabupaten/Kota,72.76,76.55,74.66
2024,JAWA TENGAH,Boyolali,Kabupaten/Kota,74.75,78.55,76.65
2024,JAWA TENGAH,Klaten,Kabupaten/Kota,75.58,79.33,77.45
2024,JAWA TENGAH,Sukoharjo,Kabupaten/Kota,76.37,80.38,78.38
2024,JAWA TENGAH,Wonogiri,Kabupaten/Kota,74.95,78.84,76.9
2024,JAWA TENGAH,Karanganyar,Kabupaten/Kota,76.25,80.07,78.16
2024,JAWA TENGAH,Sragen,Kabupaten/Kota,74.45,78.3,76.38
2024,JAWA TENGAH,Grobogan,Kabupaten/Kota,73.59,77.35,75.47
2024,JAWA TENGAH,Blora,Kabupaten/Kota,73.26,77.03,75.15
2024,JAWA TENGAH,Rembang,Kabupaten/Kota,73.29,77.1,75.19
2024,JAWA TENGAH,Pati,Kabupaten/Kota,74.84,78.69,76.77
2024,JAWA TENGAH,Kudus,Kabupaten/Kota,75.33,79.17,77.25
2024,JAWA TENGAH,Jepara,Kabupaten/Kota,74.54,78.39,76.47
2024,JAWA TENGAH,Demak,Kabupaten/Kota,74.07,77.88,75.97
2024,JAWA TENGAH,Semarang,Kabupaten/Kota,74.41,78.26,76.34
2024,JAWA TENGAH,Temanggung,Kabupaten/Kota,74.24,78.08,76.16
2024,JAWA TENGAH,Kendal,Kabupaten/Kota,73.14,76.9,75.02
2024,JAWA TENGAH,Batang,Kabupaten/Kota,73.42,77.17,75.3
2024,JAWA TENGAH,Pekalongan,Kabupaten/Kota,72.4,76.24,74.32
2024,JAWA TENGAH,Pemalang,Kabupaten/Kota,72.38,76.21,74.29
2024,JAWA TENGAH,Tegal,Kabupaten/Kota,70.2,74.21,72.2
2024,JAWA TENGAH,Brebes,Kabupaten/Kota,68.37,72.31,70.34
2024,JAWA TENGAH,Kota Magelang,Kabupaten/Kota,75.7,79.53,77.62
2024,JAWA TENGAH,Kota Surakarta,Kabupaten/Kota,76.1,79.94,78.02
2024,JAWA TENGAH,Kota Salatiga,Kabupaten/Kota,76.4,80.25,78.33
2024,JAWA TENGAH,Kota Semarang,Kabupaten/Kota,76.37,80.22,78.3
2024,JAWA TENGAH,Kota Pekalongan,Kabupaten/Kota,73.19,76.93,75.06
2024,JAWA TENGAH,Kota Tegal,Kabupaten/Kota,73.23,76.97,75.1
2024,D I YOGYAKARTA,D I YOGYAKARTA,Provinsi,73.66,77.4,75.53
2024,D I YOGYAKARTA,Kulon Progo,Kabupaten/Kota,73.87,77.57,75.72
2024,D I YOGYAKARTA,Bantul,Kabupaten/Kota,72.43,76.28,74.36
2024,D I YOGYAKARTA,Gunung Kidul,Kabupaten/Kota,72.78,76.57,74.67
2024,D I YOGYAKARTA,Sleman,Kabupaten/Kota,73.64,77.25,75.44
2024,D I YOGYAKARTA,Kota Yogyakarta,Kabupaten/Kota,73.33,76.99,75.16
2024,JAWA TIMUR,JAWA TIMUR,Provinsi,70.39,74.4,72.4
2024,JAWA TIMUR,Pacitan,Kabupaten/Kota,71.03,75.15,73.09
2024,JAWA TIMUR,Ponorogo,Kabupaten/Kota,71.52,76.11,73.81
2024,JAWA TIMUR,Trenggalek,Kabupaten/Kota,73.04,76.72,74.88
2024,JAWA TIMUR,Tulungagung,Kabupaten/Kota,73.34,77.03,75.19
2024,JAWA TIMUR,Blitar,Kabupaten/Kota,72.76,76.46,74.61
2024,JAWA TIMUR,Kediri,Kabupaten/Kota,71.31,75.74,73.53
2024,JAWA TIMUR,Malang,Kabupaten/Kota,71.3,75.71,73.5
2024,JAWA TIMUR,Lumajang,Kabupaten/Kota,69.21,73.17,71.19
2024,JAWA TIMUR,Jember,Kabupaten/Kota,68.28,72.22,70.25
2024,JAWA TIMUR,Banyuwangi,Kabupaten/Kota,69.63,73.6,71.61
2024,JAWA TIMUR,Bondowoso,Kabupaten/Kota,65.82,69.8,67.81
2024,JAWA TIMUR,Situbondo,Kabupaten/Kota,68.19,72.13,70.16
2024,JAWA TIMUR,Probolinggo,Kabupaten/Kota,66.34,70.32,68.33
2024,JAWA TIMUR,Pasuruan,Kabupaten/Kota,69.07,73.02,71.04
2024,JAWA TIMUR,Sidoarjo,Kabupaten/Kota,73.09,76.78,74.94
2024,JAWA TIMUR,Mojokerto,Kabupaten/Kota,71.29,75.7,73.5
2024,JAWA TIMUR,Jombang,Kabupaten/Kota,71.28,75.67,73.47
2024,JAWA TIMUR,Nganjuk,Kabupaten/Kota,70.51,74.53,72.52
2024,JAWA TIMUR,Madiun,Kabupaten/Kota,70.51,74.53,72.52
2024,JAWA TIMUR,Magetan,Kabupaten/Kota,71.32,75.76,73.54
2024,JAWA TIMUR,Ngawi,Kabupaten/Kota,71.26,75.63,73.44
2024,JAWA TIMUR,Bojonegoro,Kabupaten/Kota,70.79,74.82,72.81
2024,JAWA TIMUR,Tuban,Kabupaten/Kota,70.58,74.6,72.59
2024,JAWA TIMUR,Lamongan,Kabupaten/Kota,71.27,75.66,73.47
2024,JAWA TIMUR,Gresik,Kabupaten/Kota,71.33,75.78,73.56
2024,JAWA TIMUR,Bangkalan,Kabupaten/Kota,69.04,72.99,71.02
2024,JAWA TIMUR,Sampang,Kabupaten/Kota,66.88,70.85,68.86
2024,JAWA TIMUR,Pamekasan,Kabupaten/Kota,66.54,70.52,68.53
2024,JAWA TIMUR,Sumenep,Kabupaten/Kota,70.69,74.72,72.7
2024,JAWA TIMUR,Kota Kediri,Kabupaten/Kota,73.06,76.76,74.91
2024,JAWA TIMUR,Kota Blitar,Kabupaten/Kota,73.05,76.75,74.9
2024,JAWA TIMUR,Kota Malang,Kabupaten/Kota,72.48,76.19,74.34
2024,JAWA TIMUR,Kota Probolinggo,Kabupaten/Kota,69.24,73.21,71.22
2024,JAWA TIMUR,Kota Pasuruan,Kabupaten/Kota,70.54,74.56,72.55
2024,JAWA TIMUR,Kota Mojokerto,Kabupaten/Kota,72.45,76.17,74.31
2024,JAWA TIMUR,Kota Madiun,Kabupaten/Kota,71.43,75.98,73.71
2024,JAWA TIMUR,Kota Surabaya,Kabupaten/Kota,73.19,76.86,75.03
2024,JAWA TIMUR,Kota Batu,Kabupaten/Kota,71.32,75.76,73.54
2024,BANTEN,BANTEN,Provinsi,69.09,73.04,71.06
2024,BANTEN,Pandeglang,Kabupaten/Kota,63.9,67.78,65.84
2024,BANTEN,Lebak,Kabupaten/Kota,66.4,70.38,68.39
2024,BANTEN,Tangerang,Kabupaten/Kota,68.95,72.9,70.93
2024,BANTEN,Serang,Kabupaten/Kota,64.0,67.89,65.94
2024,BANTEN,Kota Tangerang,Kabupaten/Kota,70.5,74.52,72.51
2024,BANTEN,Kota Cilegon,Kabupaten/Kota,65.72,69.7,67.71
2024,BANTEN,Kota Serang,Kabupaten/Kota,67.33,71.29,69.31
2024,BANTEN,Kota Tangerang Selatan,Kabupaten/Kota,71.21,75.52,73.36
2024,BALI,BALI,Provinsi,71.19,75.49,73.34
2024,BALI,Jembrana,Kabupaten/Kota,71.34,75.79,73.56
2024,BALI,Tabanan,Kabupaten/Kota,72.89,76.75,74.82
2024,BALI,Badung,Kabupaten/Kota,74.21,78.18,76.19
2024,BALI,Gianyar,Kabupaten/Kota,72.94,76.82,74.88
2024,BALI,Klungkung,Kabupaten/Kota,70.54,74.56,72.55
2024,BALI,Bangli,Kabupaten/Kota,69.68,73.66,71.67
2024,BALI,Karangasem,Kabupaten/Kota,69.59,73.57,71.58
2024,BALI,Buleleng,Kabupaten/Kota,70.95,74.99,72.97
2024,BALI,Kota Denpasar,Kabupaten/Kota,74.16,77.76,75.96
2024,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,Provinsi,65.79,69.77,67.78
2024,NUSA TENGGARA BARAT,Lombok Barat,Kabupaten/Kota,66.41,70.39,68.4
2024,NUSA TENGGARA BARAT,Lombok Tengah,Kabupaten/Kota,65.39,69.35,67.37
2024,NUSA TENGGARA BARAT,Lombok Timur,Kabupaten/Kota,65.27,69.22,67.25
2024,NUSA TENGGARA BARAT,Sumbawa,Kabupaten/Kota,66.87,70.84,68.86
2024,NUSA TENGGARA BARAT,Dompu,Kabupaten/Kota,66.05,70.04,68.05
2024,NUSA TENGGARA BARAT,Bima,Kabupaten/Kota,65.59,69.55,67.57
2024,NUSA TENGGARA BARAT,Sumbawa Barat,Kabupaten/Kota,67.61,71.56,69.59
2024,NUSA TENGGARA BARAT,Lombok Utara,Kabupaten/Kota,66.49,70.47,68.48
2024,NUSA TENGGARA BARAT,Kota Mataram,Kabupaten/Kota,70.79,74.82,72.81
2024,NUSA TENGGARA BARAT,Kota Bima,Kabupaten/Kota,69.47,73.44,71.45
2024,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,Provinsi,66.04,70.03,68.03
2024,NUSA TENGGARA TIMUR,Sumba Barat,Kabupaten/Kota,65.78,69.76,67.77
2024,NUSA TENGGARA TIMUR,Sumba Timur,Kabupaten/Kota,64.15,68.04,66.09
2024,NUSA TENGGARA TIMUR,Kupang,Kabupaten/Kota,64.06,67.94,66.0
2024,NUSA TENGGARA TIMUR,Timor Tengah Selatan,Kabupaten/Kota,65.11,69.05,67.08
2024,NUSA TENGGARA TIMUR,Timor Tengah Utara,Kabupaten/Kota,65.88,69.86,67.87
2024,NUSA TENGGARA TIMUR,Belu,Kabupaten/Kota,64.03,67.92,65.97
2024,NUSA TENGGARA TIMUR,Alor,Kabupaten/Kota,60.78,64.54,62.66
2024,NUSA TENGGARA TIMUR,Lembata,Kabupaten/Kota,66.18,70.16,68.17
2024,NUSA TENGGARA TIMUR,Flores Timur,Kabupaten/Kota,64.31,68.21,66.26
2024,NUSA TENGGARA TIMUR,Sikka,Kabupaten/Kota,66.58,70.56,68.57
2024,NUSA TENGGARA TIMUR,Ende,Kabupaten/Kota,64.39,68.3,66.34
2024,NUSA TENGGARA TIMUR,Ngada,Kabupaten/Kota,66.98,70.95,68.97
2024,NUSA TENGGARA TIMUR,Manggarai,Kabupaten/Kota,65.95,69.93,67.94
2024,NUSA TENGGARA TIMUR,Rote Ndao,Kabupaten/Kota,63.96,67.84,65.9
2024,NUSA TENGGARA TIMUR,Manggarai Barat,Kabupaten/Kota,66.35,70.34,68.34
2024,NUSA TENGGARA TIMUR,Sumba Tengah,Kabupaten/Kota,67.16,71.13,69.14
2024,NUSA TENGGARA TIMUR,Sumba Barat Daya,Kabupaten/Kota,67.27,71.23,69.25
2024,NUSA TENGGARA TIMUR,Nagekeo,Kabupaten/Kota,66.23,70.21,68.22
2024,NUSA TENGGARA TIMUR,Manggarai Timur,Kabupaten/Kota,66.76,70.73,68.75
2024,NUSA TENGGARA TIMUR,Sabu Raijua,Kabupaten/Kota,59.47,63.17,61.32
2024,NUSA TENGGARA TIMUR,Malaka,Kabupaten/Kota,64.09,67.98,66.03
2024,NUSA TENGGARA TIMUR,Kota Kupang,Kabupaten/Kota,68.91,72.86,70.88
2024,KALIMANTAN BARAT,KALIMANTAN BARAT,Provinsi,69.61,73.59,71.6
2024,KALIMANTAN BARAT,Sambas,Kabupaten/Kota,68.19,72.13,70.16
2024,KALIMANTAN BARAT,Bengkayang,Kabupaten/Kota,72.7,77.03,74.87
2024,KALIMANTAN BARAT,Landak,Kabupaten/Kota,71.66,76.46,74.06
2024,KALIMANTAN BARAT,Mempawah,Kabupaten/Kota,69.92,73.92,71.92
2024,KALIMANTAN BARAT,Sanggau,Kabupaten/Kota,69.96,73.95,71.95
2024,KALIMANTAN BARAT,Ketapang,Kabupaten/Kota,69.7,73.68,71.69
2024,KALIMANTAN BARAT,Sintang,Kabupaten/Kota,70.75,74.78,72.77
2024,KALIMANTAN BARAT,Kapuas Hulu,Kabupaten/Kota,71.03,75.16,73.09
2024,KALIMANTAN BARAT,Sekadau,Kabupaten/Kota,70.98,75.04,73.01
2024,KALIMANTAN BARAT,Melawi,Kabupaten/Kota,71.32,75.76,73.54
2024,KALIMANTAN BARAT,Kayong Utara,Kabupaten/Kota,67.58,71.54,69.56
2024,KALIMANTAN BARAT,Kubu Raya,Kabupaten/Kota,69.5,73.48,71.49
2024,KALIMANTAN BARAT,Kota Pontianak,Kabupaten/Kota,71.76,76.67,74.22
2024,KALIMANTAN BARAT,Kota Singkawang,Kabupaten/Kota,70.99,75.06,73.03
2024,KALIMANTAN TENGAH,KALIMANTAN TENGAH,Provinsi,68.51,72.44,70.47
2024,KALIMANTAN TENGAH,Kotawaringin Barat,Kabupaten/Kota,69.44,73.41,71.42
2024,KALIMANTAN TENGAH,Kotawaringin Timur,Kabupaten/Kota,68.59,72.52,70.56
2024,KALIMANTAN TENGAH,Kapuas,Kabupaten/Kota,67.41,71.37,69.39
2024,KALIMANTAN TENGAH,Barito Selatan,Kabupaten/Kota,65.92,69.91,67.91
2024,KALIMANTAN TENGAH,Barito Utara,Kabupaten/Kota,69.85,73.84,71.84
2024,KALIMANTAN TENGAH,Sukamara,Kabupaten/Kota,70.2,74.2,72.2
2024,KALIMANTAN TENGAH,Lamandau,Kabupaten/Kota,68.05,72.0,70.03
2024,KALIMANTAN TENGAH,Seruyan,Kabupaten/Kota,67.79,71.74,69.77
2024,KALIMANTAN TENGAH,Katingan,Kabupaten/Kota,64.61,68.53,66.57
2024,KALIMANTAN TENGAH,Pulang Pisau,Kabupaten/Kota,66.8,70.78,68.79
2024,KALIMANTAN TENGAH,Gunung Mas,Kabupaten/Kota,69.17,73.13,71.15
2024,KALIMANTAN TENGAH,Barito Timur,Kabupaten/Kota,67.08,71.05,69.06
2024,KALIMANTAN TENGAH,Murung Raya,Kabupaten/Kota,68.12,72.06,70.09
2024,KALIMANTAN TENGAH,Kota Palangka Raya,Kabupaten/Kota,71.54,76.22,73.88
2024,KALIMANTAN SELATAN,KALIMANTAN SELATAN,Provinsi,67.72,71.67,69.69
2024,KALIMANTAN SELATAN,Tanah Laut,Kabupaten/Kota,68.39,72.32,70.35
2024,KALIMANTAN SELATAN,Kotabaru,Kabupaten/Kota,68.01,71.95,69.98
2024,KALIMANTAN SELATAN,Banjar,Kabupaten/Kota,66.32,70.3,68.31
2024,KALIMANTAN SELATAN,Barito Kuala,Kabupaten/Kota,65.15,69.09,67.12
2024,KALIMANTAN SELATAN,Tapin,Kabupaten/Kota,69.42,73.39,71.41
2024,KALIMANTAN SELATAN,Hulu Sungai Selatan,Kabupaten/Kota,65.25,69.19,67.22
2024,KALIMANTAN SELATAN,Hulu Sungai Tengah,Kabupaten/Kota,65.19,69.14,67.16
2024,KALIMANTAN SELATAN,Hulu Sungai Utara,Kabupaten/Kota,63.38,67.23,65.31
2024,KALIMANTAN SELATAN,Tabalong,Kabupaten/Kota,69.52,73.5,71.51
2024,KALIMANTAN SELATAN,Tanah Bumbu,Kabupaten/Kota,69.18,73.14,71.16
2024,KALIMANTAN SELATAN,Balangan,Kabupaten/Kota,66.65,70.63,68.64
2024,KALIMANTAN SELATAN,Kota Banjarmasin,Kabupaten/Kota,70.15,74.15,72.15
2024,KALIMANTAN SELATAN,Kota Banjar Baru,Kabupaten/Kota,70.85,74.89,72.87
2024,KALIMANTAN TIMUR,KALIMANTAN TIMUR,Provinsi,73.21,76.9,75.06
2024,KALIMANTAN TIMUR,Paser,Kabupaten/Kota,71.12,75.33,73.22
2024,KALIMANTAN TIMUR,Kutai Barat,Kabupaten/Kota,71.49,75.6,73.54
2024,KALIMANTAN TIMUR,Kutai Kartanegara,Kabupaten/Kota,70.96,75.01,72.98
2024,KALIMANTAN TIMUR,Kutai Timur,Kabupaten/Kota,71.95,76.13,74.04
2024,KALIMANTAN TIMUR,Berau,Kabupaten/Kota,70.62,74.65,72.64
2024,KALIMANTAN TIMUR,Penajam Paser Utara,Kabupaten/Kota,70.28,74.27,72.28
2024,KALIMANTAN TIMUR,Mahakam Ulu,Kabupaten/Kota,70.69,74.71,72.7
2024,KALIMANTAN TIMUR,Kota Balikpapan,Kabupaten/Kota,73.32,76.98,75.15
2024,KALIMANTAN TIMUR,Kota Samarinda,Kabupaten/Kota,73.12,76.8,74.96
2024,KALIMANTAN TIMUR,Kota Bontang,Kabupaten/Kota,73.11,76.79,74.95
2024,KALIMANTAN UTARA,KALIMANTAN UTARA,Provinsi,70.76,74.79,72.78
2024,KALIMANTAN UTARA,Malinau,Kabupaten/Kota,71.32,71.76,71.54
2024,KALIMANTAN UTARA,Bulungan,Kabupaten/Kota,71.75,73.75,72.75
2024,KALIMANTAN UTARA,Tana Tidung,Kabupaten/Kota,70.78,71.72,71.25
2024,KALIMANTAN UTARA,Nunukan,Kabupaten/Kota,70.66,72.25,71.45
2024,KALIMANTAN UTARA,Kota Tarakan,Kabupaten/Kota,73.54,74.65,74.09
2024,SULAWESI UTARA,SULAWESI UTARA,Provinsi,70.73,74.76,72.75
2024,SULAWESI UTARA,Bolaang Mongondow,Kabupaten/Kota,68.39,72.32,70.35
2024,SULAWESI UTARA,Minahasa,Kabupaten/Kota,70.16,74.16,72.16
2024,SULAWESI UTARA,Kepulauan Sangihe,Kabupaten/Kota,69.07,73.02,71.04
2024,SULAWESI UTARA,Kepulauan Talaud,Kabupaten/Kota,69.28,73.24,71.26
2024,SULAWESI UTARA,Minahasa Selatan,Kabupaten/Kota,69.02,72.97,71.0
2024,SULAWESI UTARA,Minahasa Utara,Kabupaten/Kota,70.31,74.32,72.31
2024,SULAWESI UTARA,Bolaang Mongondow Utara,Kabupaten/Kota,66.62,70.6,68.61
2024,SULAWESI UTARA,Siau Tagulandang Biaro,Kabupaten/Kota,69.93,73.92,71.93
2024,SULAWESI UTARA,Minahasa Tenggara,Kabupaten/Kota,69.23,73.2,71.22
2024,SULAWESI UTARA,Bolaang Mongondow Selatan,Kabupaten/Kota,63.23,67.08,65.16
2024,SULAWESI UTARA,Bolaang Mongondow Timur,Kabupaten/Kota,66.79,70.77,68.78
2024,SULAWESI UTARA,Kota Manado,Kabupaten/Kota,70.81,74.84,72.83
2024,SULAWESI UTARA,Kota Bitung,Kabupaten/Kota,70.0,73.99,72.0
2024,SULAWESI UTARA,Kota Tomohon,Kabupaten/Kota,71.11,75.32,73.22
2024,SULAWESI UTARA,Kota Kotamobagu,Kabupaten/Kota,69.69,73.67,71.68
2024,SULAWESI TENGAH,SULAWESI TENGAH,Provinsi,67.49,71.44,69.47
2024,SULAWESI TENGAH,Banggai Kepulauan,Kabupaten/Kota,65.15,69.1,67.12
2024,SULAWESI TENGAH,Banggai,Kabupaten/Kota,69.16,73.12,71.14
2024,SULAWESI TENGAH,Morowali,Kabupaten/Kota,67.48,71.43,69.46
2024,SULAWESI TENGAH,Poso,Kabupaten/Kota,69.41,73.38,71.39
2024,SULAWESI TENGAH,Donggala,Kabupaten/Kota,66.07,70.06,68.06
2024,SULAWESI TENGAH,Toli-Toli,Kabupaten/Kota,65.11,69.05,67.08
2024,SULAWESI TENGAH,Buol,Kabupaten/Kota,68.07,72.01,70.04
2024,SULAWESI TENGAH,Parigi Moutong,Kabupaten/Kota,62.79,66.63,64.71
2024,SULAWESI TENGAH,Tojo Una-Una,Kabupaten/Kota,64.69,68.61,66.65
2024,SULAWESI TENGAH,Sigi,Kabupaten/Kota,68.56,72.49,70.53
2024,SULAWESI TENGAH,Banggai Laut,Kabupaten/Kota,64.41,68.31,66.36
2024,SULAWESI TENGAH,Morowali Utara,Kabupaten/Kota,68.14,72.08,70.11
2024,SULAWESI TENGAH,Kota Palu,Kabupaten/Kota,69.62,73.6,71.61
2024,SULAWESI SELATAN,SULAWESI SELATAN,Provinsi,69.49,73.47,71.48
2024,SULAWESI SELATAN,Kepulauan Selayar,Kabupaten/Kota,67.33,71.29,69.31
2024,SULAWESI SELATAN,Bulukumba,Kabupaten/Kota,67.07,71.03,69.05
2024,SULAWESI SELATAN,Bantaeng,Kabupaten/Kota,69.36,73.33,71.34
2024,SULAWESI SELATAN,Jeneponto,Kabupaten/Kota,65.23,69.18,67.21
2024,SULAWESI SELATAN,Takalar,Kabupaten/Kota,66.17,70.15,68.16
2024,SULAWESI SELATAN,Gowa,Kabupaten/Kota,69.13,73.08,71.1
2024,SULAWESI SELATAN,Sinjai,Kabupaten/Kota,66.18,70.17,68.18
2024,SULAWESI SELATAN,Maros,Kabupaten/Kota,67.76,71.71,69.73
2024,SULAWESI SELATAN,Pangkajene dan Kepulauan,Kabupaten/Kota,65.65,69.62,67.64
2024,SULAWESI SELATAN,Barru,Kabupaten/Kota,67.81,71.75,69.78
2024,SULAWESI SELATAN,Bone,Kabupaten/Kota,66.16,70.14,68.15
2024,SULAWESI SELATAN,Soppeng,Kabupaten/Kota,68.86,72.81,70.84
2024,SULAWESI SELATAN,Wajo,Kabupaten/Kota,66.38,70.36,68.37
2024,SULAWESI SELATAN,Sidenreng Rappang,Kabupaten/Kota,69.1,73.05,71.07
2024,SULAWESI SELATAN,Pinrang,Kabupaten/Kota,68.73,72.67,70.7
2024,SULAWESI SELATAN,Enrekang,Kabupaten/Kota,69.57,73.54,71.56
2024,SULAWESI SELATAN,Luwu,Kabupaten/Kota,69.3,73.26,71.28
2024,SULAWESI SELATAN,Tana Toraja,Kabupaten/Kota,72.44,76.77,74.6
2024,SULAWESI SELATAN,Luwu Utara,Kabupaten/Kota,67.74,71.69,69.72
2024,SULAWESI SELATAN,Luwu Timur,Kabupaten/Kota,69.49,73.46,71.47
2024,SULAWESI SELATAN,Toraja Utara,Kabupaten/Kota,72.3,76.46,74.38
2024,SULAWESI SELATAN,Kota Makasar,Kabupaten/Kota,70.82,74.85,72.83
2024,SULAWESI SELATAN,Kota Parepare,Kabupaten/Kota,70.03,74.03,72.03
2024,SULAWESI SELATAN,Kota Palopo,Kabupaten/Kota,69.65,73.63,71.64
2024,SULAWESI TENGGARA,SULAWESI TENGGARA,Provinsi,69.66,73.64,71.65
2024,SULAWESI TENGGARA,Buton,Kabupaten/Kota,66.73,70.7,68.72
2024,SULAWESI TENGGARA,Muna,Kabupaten/Kota,68.75,72.75,70.75
2024,SULAWESI TENGGARA,Konawe,Kabupaten/Kota,68.6,72.63,70.61
2024,SULAWESI TENGGARA,Kolaka,Kabupaten/Kota,69.62,73.59,71.61
2024,SULAWESI TENGGARA,Konawe Selatan,Kabupaten/Kota,69.17,73.23,71.2
2024,SULAWESI TENGGARA,Bombana,Kabupaten/Kota,67.56,71.52,69.54
2024,SULAWESI TENGGARA,Wakatobi,Kabupaten/Kota,68.95,72.89,70.92
2024,SULAWESI TENGGARA,Kolaka Utara,Kabupaten/Kota,68.64,72.71,70.67
2024,SULAWESI TENGGARA,Buton Utara,Kabupaten/Kota,69.16,73.24,71.2
2024,SULAWESI TENGGARA,Konawe Utara,Kabupaten/Kota,67.85,71.89,69.87
2024,SULAWESI TENGGARA,Kolaka Timur,Kabupaten/Kota,71.09,75.28,73.19
2024,SULAWESI TENGGARA,Konawe Kepulauan,Kabupaten/Kota,66.66,70.69,68.67
2024,SULAWESI TENGGARA,Muna Barat,Kabupaten/Kota,68.63,72.64,70.63
2024,SULAWESI TENGGARA,Buton Tengah,Kabupaten/Kota,66.08,70.07,68.07
2024,SULAWESI TENGGARA,Buton Selatan,Kabupaten/Kota,66.02,70.01,68.02
2024,SULAWESI TENGGARA,Kota Kendari,Kabupaten/Kota,72.38,76.77,74.57
2024,SULAWESI TENGGARA,Kota Baubau,Kabupaten/Kota,69.73,73.71,71.72
2024,GORONTALO,GORONTALO,Provinsi,67.16,71.12,69.14
2024,GORONTALO,Boalemo,Kabupaten/Kota,68.19,72.13,70.16
2024,GORONTALO,Gorontalo,Kabupaten/Kota,67.16,71.12,69.14
2024,GORONTALO,Pohuwato,Kabupaten/Kota,63.31,67.16,65.23
2024,GORONTALO,Bone Bolango,Kabupaten/Kota,67.56,71.52,69.54
2024,GORONTALO,Gorontalo Utara,Kabupaten/Kota,65.03,68.97,67.0
2024,GORONTALO,Kota Gorontalo,Kabupaten/Kota,71.36,75.85,73.6
2024,SULAWESI BARAT,SULAWESI BARAT,Provinsi,64.37,68.27,66.32
2024,SULAWESI BARAT,Majene,Kabupaten/Kota,61.05,64.82,62.93
2024,SULAWESI BARAT,Polewali Mandar,Kabupaten/Kota,61.61,65.4,63.51
2024,SULAWESI BARAT,Mamasa,Kabupaten/Kota,69.64,73.62,71.63
2024,SULAWESI BARAT,Mamuju,Kabupaten/Kota,67.09,71.05,69.07
2024,SULAWESI BARAT,Mamuju Utara / Pasangkayu,Kabupaten/Kota,65.72,69.69,67.7
2024,SULAWESI BARAT,Mamuju Tengah,Kabupaten/Kota,67.76,71.7,69.73
2024,MALUKU,MALUKU,Provinsi,65.05,68.96,67.0
2024,MALUKU,Maluku Tenggara Barat / Kepulauan Tanimbar,Kabupaten/Kota,62.25,66.06,64.16
2024,MALUKU,Maluku Tenggara,Kabupaten/Kota,64.12,68.01,66.06
2024,MALUKU,Maluku Tengah,Kabupaten/Kota,65.33,69.29,67.31
2024,MALUKU,Buru,Kabupaten/Kota,65.28,69.23,67.25
2024,MALUKU,Kepulauan Aru,Kabupaten/Kota,61.9,65.71,63.8
